user	fac1	fac2	fac3	fac4	fac5	fac6	fac7
u007028	2	0	0	0	0	0	0
u007029	3	0	0	0	0	1	0
u007030	0	1	0	0	0	0	0
u007031	1	0	3	1	0	0	1
u007032	2	0	0	0	0	1	0
u007034	0	1	0	1	0	0	0
u007035	0	0	0	0	0	0	0
u007038	2	0	1	0	1	0	0
u007039	2	1	1	0	0	0	0
u007041	0	1	-1	0	0	0	0
u007042	0	0	2	0	0	0	0
u007044	0	0	0	0	0	0	0
u007045	1	0	0	0	1	0	0
u007048	1	1	1	0	0	0	0
u007053	1	2	1	0	0	0	0
u007054	2	0	1	-1	0	2	1
u007056	1	0	4	0	0	0	0
u007058	0	0	2	1	1	0	0
u007059	1	0	1	1	0	0	0
u007061	2	0	1	0	0	1	1
u007062	0	0	1	0	0	0	0
u007063	1	0	0	0	0	0	0
u007064	0	1	0	0	0	0	0
u007065	2	1	0	0	0	0	0
u007066	2	1	2	0	0	0	0
u007068	2	2	0	0	1	0	0
u007072	0	0	0	0	0	0	0
u007073	0	0	0	0	0	0	0
u007075	0	1	-1	0	0	0	0
u007076	1	0	0	0	0	0	0
u007077	-1	1	3	1	0	1	0
u007078	1	0	3	0	0	0	0
u007079	1	0	3	0	0	1	1
u007080	0	0	0	0	0	1	0
u007081	0	0	3	0	0	0	0
u007082	-1	0	-1	0	0	0	0
u007083	0	0	0	0	0	0	0
u007084	4	0	1	0	1	2	0
u007086	0	0	0	0	0	0	0
u007087	0	2	0	0	0	0	0
u007088	0	0	2	0	0	0	0
u007089	3	1	2	0	0	1	1
u007090	1	0	1	0	0	1	0
u007091	0	0	0	-1	0	1	0
u007092	0	0	0	0	0	1	0
u007093	0	1	2	0	0	0	0
u007094	0	1	2	0	0	0	0
u007095	0	0	2	1	0	0	1
u007096	3	1	1	0	-1	1	0
u007097	0	0	2	1	0	0	0
u007098	0	2	0	0	-1	0	0
u007099	0	1	1	-1	-2	2	1
u007108	0	1	0	0	0	0	0
u007109	2	0	4	0	0	0	1
u007110	1	0	0	0	0	1	0
u007113	1	0	1	0	0	1	0
u007116	0	3	0	0	1	-1	-1
u007118	1	1	1	1	0	0	0
u007119	0	0	0	0	1	0	0
u007120	1	1	3	0	0	0	0
u007127	1	1	0	0	0	0	0
u007128	1	0	2	0	0	1	1
u007129	2	1	1	0	1	1	0
u007131	0	0	1	0	0	0	0
u007133	1	3	-1	0	0	-1	0
u007138	0	0	1	0	0	1	0
u007139	0	1	1	0	0	0	0
u007140	0	2	0	2	0	-1	0
u007141	3	0	2	0	0	0	0
u007143	0	0	0	1	0	0	0
u007144	0	0	1	1	0	1	0
u007145	0	0	1	0	0	0	0
u007147	1	0	1	-1	0	0	0
u007150	0	0	0	0	0	0	0
u007153	2	1	2	-2	0	0	0
u007157	2	0	1	0	0	2	1
u007159	4	0	3	0	0	1	1
u007160	0	1	0	0	0	0	0
u007161	1	0	1	0	-1	1	1
u007162	0	0	0	0	0	1	0
u007164	4	0	1	0	0	2	0
u007165	3	1	-1	2	0	0	0
u007166	0	1	0	0	0	0	0
u007167	0	1	2	0	0	1	0
u007169	0	1	0	0	0	0	0
u007170	2	1	3	1	1	0	0
u007173	2	1	0	1	1	0	0
u007176	0	2	0	0	0	0	0
u007177	0	0	0	0	0	0	0
u007178	0	0	0	-1	0	2	0
u007180	0	2	0	0	0	0	0
u007181	0	2	-1	1	-1	0	0
u007184	0	0	0	0	0	0	0
u007185	0	0	0	0	0	0	0
u007187	0	1	0	0	0	0	0
u007188	0	1	1	0	0	0	0
u007189	0	0	0	0	0	1	0
u007191	0	1	0	0	0	0	0
u007194	0	0	0	0	0	0	0
u007196	0	0	0	0	0	-1	0
u007197	1	0	1	0	0	0	0
u007198	1	0	3	0	0	1	0
u007200	0	0	0	0	0	0	0
u007201	0	0	0	0	0	0	0
u007205	1	1	1	0	0	1	1
u007206	2	0	0	0	-1	1	0
u007208	0	0	0	1	0	0	0
u007209	-1	0	-1	-1	0	0	0
u007210	1	-1	0	0	0	1	0
u007211	0	0	0	0	0	1	0
u007213	0	1	0	0	0	0	1
u007214	0	0	0	0	0	0	0
u007216	0	0	0	0	0	0	0
u007218	0	2	0	-1	0	1	0
u007219	0	0	0	0	0	1	0
u007220	2	2	0	1	-2	2	0
u007222	0	0	1	0	0	0	0
u007223	2	0	0	0	0	0	0
u007224	1	0	1	1	0	0	0
u007227	0	1	0	1	0	0	0
u007230	0	1	0	0	-1	0	0
u007232	0	0	0	0	0	0	0
u007233	0	0	1	0	-1	1	0
u007234	0	0	2	0	0	0	0
u007235	0	1	0	0	0	1	0
u007236	0	0	2	0	0	0	0
u007237	0	0	0	0	0	1	0
u007239	0	1	2	0	0	0	1
u007240	0	1	2	0	-1	0	2
u007243	1	1	0	0	0	0	0
u007244	1	0	0	1	0	0	0
u007245	1	0	0	0	0	0	0
u007249	0	1	-1	0	0	0	0
u007251	0	3	0	0	0	0	0
u007257	0	0	0	0	0	0	0
u007258	0	0	1	0	0	0	1
u007259	0	0	0	0	0	0	0
u007262	2	0	1	0	0	0	2
u007263	0	0	0	-1	0	2	0
u007264	3	1	0	0	0	3	0
u007265	1	0	3	0	0	0	0
u007266	4	2	2	0	0	0	1
u007267	0	4	0	0	0	0	0
u007268	2	1	0	0	0	0	0
u007270	0	0	0	0	0	0	0
u007272	1	0	0	0	0	0	0
u007273	0	0	1	0	0	0	0
u007274	0	1	0	0	0	0	0
u007277	2	0	0	0	0	0	1
u007278	3	0	1	-2	0	1	0
u007279	0	0	3	0	0	0	0
u007280	0	1	0	0	0	1	0
u007281	2	0	0	0	0	0	0
u007283	0	0	0	0	0	1	0
u007284	1	0	0	0	0	1	0
u007286	2	1	4	1	0	0	1
u007287	1	0	0	0	0	0	0
u007289	0	0	0	1	0	0	0
u007290	0	0	1	0	0	1	0
u007292	0	0	2	1	0	1	0
u007294	1	1	1	0	0	2	0
u007295	0	0	0	1	1	0	1
u007297	0	1	0	0	0	0	0
u007298	0	1	0	0	0	-1	0
u007299	3	0	0	0	0	2	0
u007300	0	2	2	0	-1	0	0
u007301	2	0	0	0	-1	2	0
u007302	0	0	0	0	0	0	0
u007303	2	0	-1	0	1	0	0
u007304	0	0	0	0	0	1	0
u007305	1	0	0	0	0	0	0
u007307	2	0	1	0	0	0	0
u007308	0	0	0	0	0	1	0
u007309	1	0	0	0	0	0	0
u007310	1	0	2	0	0	1	0
u007314	0	3	1	0	0	0	0
u007316	1	0	0	0	0	0	0
u007317	1	1	1	0	0	0	0
u007318	2	0	1	0	0	0	0
u007319	2	0	2	0	0	1	0
u007320	0	0	1	0	1	0	0
u007323	0	3	-1	1	0	0	0
u007325	3	0	1	0	0	-1	0
u007328	0	0	0	0	0	1	0
u007330	0	0	0	0	0	0	0
u007331	0	0	0	0	0	1	0
u007332	0	0	1	0	0	0	0
u007335	1	1	0	-1	0	0	0
u007336	0	0	1	0	0	0	0
u007337	0	0	2	0	0	0	0
u007338	1	1	0	0	0	2	0
u007340	0	0	0	0	0	0	0
u007342	0	0	1	0	0	0	0
u007343	0	0	0	0	0	0	0
u007344	0	0	0	0	0	1	0
u007345	0	1	1	0	0	0	0
u007346	3	0	5	0	0	3	0
u007347	3	1	2	0	0	0	0
u007350	0	1	0	0	1	0	0
u007351	1	0	0	0	0	1	0
u007352	1	0	2	1	0	0	0
u007353	1	0	0	0	0	0	0
u007354	0	0	0	0	0	1	0
u007355	5	0	0	0	0	0	0
u007356	0	0	0	0	0	1	0
u007358	0	0	0	0	0	1	0
u007362	2	3	1	1	0	0	0
u007363	0	0	1	0	0	0	0
u007366	0	0	0	0	0	0	0
u007367	0	0	2	0	0	1	0
u007368	0	-1	2	0	2	0	0
u007369	0	1	0	0	0	0	0
u007373	0	0	0	0	1	0	0
u007375	0	1	0	0	0	-1	0
u007376	0	0	0	0	0	0	0
u007377	0	0	0	0	0	0	0
u007380	-1	1	1	0	0	0	1
u007381	1	0	3	1	0	1	0
u007382	2	1	0	0	0	1	0
u007383	0	1	0	0	1	0	0
u007384	2	0	0	0	0	0	0
u007387	0	-1	0	0	2	-1	0
u007388	0	0	2	0	0	1	0
u007389	0	0	0	1	0	0	0
u007391	0	1	0	1	-1	0	0
u007392	0	0	0	0	0	1	0
u007393	0	0	2	0	0	0	0
u007394	0	0	0	0	0	1	0
u007395	1	1	0	0	0	1	0
u007397	1	1	0	-1	0	-1	0
u007400	1	0	2	0	0	3	3
u007403	2	2	0	-1	0	0	0
u007404	3	-1	0	0	0	1	0
u007405	0	1	1	0	0	1	0
u007406	0	0	0	1	0	0	0
u007407	3	0	0	0	0	0	0
u007409	3	0	0	0	0	1	0
u007410	0	0	1	0	0	0	0
u007411	0	1	0	0	0	0	0
u007412	0	0	-1	1	1	-2	0
u007414	1	0	0	2	0	0	0
u007415	1	0	0	0	0	0	0
u007416	0	0	1	0	0	4	0
u007418	0	0	0	0	0	2	0
u007420	1	1	2	0	0	1	0
u007422	0	0	2	0	0	0	0
u007424	0	0	0	0	0	0	0
u007426	0	0	0	0	0	0	0
u007428	1	1	1	0	0	0	0
u007430	0	0	0	0	0	0	0
u007431	2	0	0	0	0	1	0
u007432	1	0	2	0	-1	0	0
u007433	0	0	0	-1	0	1	0
u007435	-1	1	-1	0	1	-1	0
u007436	0	1	0	0	0	0	0
u007438	0	0	0	0	0	0	0
u007440	3	0	2	0	0	0	0
u007441	1	1	2	0	2	0	0
u007442	2	0	0	0	0	0	0
u007443	2	1	1	0	0	1	0
u007445	1	1	0	0	0	0	0
u007446	1	1	0	0	0	1	0
u007447	1	0	2	0	0	1	1
u007448	1	0	0	0	0	0	0
u007449	0	0	1	0	0	0	0
u007450	1	0	0	0	0	2	0
u007451	2	0	2	0	0	2	0
u007453	0	0	0	0	0	0	0
u007454	0	0	1	0	0	0	0
u007455	1	3	0	1	2	0	0
u007456	2	1	1	0	0	0	0
u007457	1	0	1	0	0	0	0
u007458	1	1	1	0	1	0	0
u007459	0	-2	1	0	0	0	0
u007460	0	0	1	0	0	2	0
u007461	0	0	0	0	0	1	0
u007462	3	2	1	0	0	0	0
u007463	0	0	0	0	-1	0	-1
u007466	0	0	0	0	0	0	0
u007469	1	1	0	0	0	-1	0
u007470	0	0	1	0	0	0	1
u007471	-1	0	1	0	0	0	0
u007472	2	1	0	0	0	0	0
u007473	5	0	0	0	0	1	0
u007474	0	1	0	0	0	2	0
u007476	0	0	0	0	1	0	0
u007478	3	0	0	-1	0	1	0
u007484	2	0	1	0	0	0	1
u007485	1	0	0	0	0	0	0
u007486	1	1	0	0	0	0	0
u007487	0	0	0	0	0	1	0
u007488	0	0	2	0	0	1	0
u007489	1	1	0	0	1	1	0
u007490	1	0	0	-2	0	1	0
u007492	1	0	0	0	0	0	0
u007493	0	0	-1	0	0	0	0
u007495	0	0	0	0	0	0	0
u007496	1	0	3	0	0	0	0
u007497	0	-2	0	2	0	0	0
u007498	0	0	0	0	0	0	0
u007501	1	0	1	0	0	0	0
u007503	1	1	0	0	0	0	0
u007504	2	0	0	-1	0	0	0
u007506	2	1	0	0	0	0	0
u007507	0	1	1	0	0	1	0
u007508	1	0	0	0	0	-1	0
u007509	1	0	5	0	0	0	0
u007510	0	1	0	0	0	0	0
u007511	1	0	1	0	0	1	0
u007512	0	0	0	0	0	1	0
u007514	0	0	4	0	0	2	0
u007515	1	1	-1	0	0	0	0
u007518	0	1	0	0	0	0	0
u007521	0	0	0	1	-1	0	0
u007522	1	0	0	0	-2	2	0
u007523	1	1	1	0	0	0	0
u007524	0	0	0	1	0	0	0
u007525	1	0	1	0	2	0	1
u007526	0	0	2	0	0	0	0
u007528	0	0	0	0	0	0	0
u007529	0	0	0	0	0	0	0
u007530	0	0	0	0	0	1	0
u007531	0	0	2	0	0	0	0
u007532	1	0	2	-1	0	2	0
u007533	1	0	0	1	0	0	0
u007534	0	1	0	1	0	1	0
u007535	1	0	1	0	5	0	-1
u007536	1	0	0	0	0	0	0
u007537	0	0	0	0	-1	1	0
u007538	0	0	0	0	0	1	0
u007539	0	0	0	1	1	0	0
u007542	1	1	1	0	0	1	0
u007543	0	0	0	0	0	0	0
u007545	1	0	0	0	0	0	0
u007546	1	1	2	0	0	1	0
u007547	2	0	2	0	0	1	0
u007548	0	1	0	0	-1	0	0
u007551	1	1	0	0	0	0	0
u007552	1	0	0	0	0	0	0
u007554	1	0	1	0	0	1	0
u007556	0	0	1	0	0	0	0
u007557	1	1	0	1	0	0	0
u007559	0	0	0	0	0	1	0
u007560	1	0	1	0	0	0	0
u007561	4	0	1	0	0	1	0
u007562	1	0	0	1	1	-1	0
u007563	0	2	0	1	0	0	0
u007564	5	0	1	0	0	0	0
u007565	0	0	2	0	0	0	0
u007567	0	0	0	0	0	0	0
u007568	0	3	0	1	0	0	0
u007569	0	0	0	0	0	1	0
u007571	1	0	3	-1	0	3	2
u007572	0	2	2	-1	0	0	0
u007573	1	0	2	0	0	0	1
u007577	0	0	0	0	0	1	0
u007578	1	0	0	2	0	1	0
u007579	0	1	0	0	0	0	0
u007580	0	1	0	0	0	0	0
u007581	0	1	0	1	0	0	0
u007582	0	0	0	0	0	2	0
u007583	1	0	0	0	0	0	0
u007584	0	1	0	0	0	0	0
u007586	0	0	1	0	0	0	0
u007587	0	0	0	0	0	1	0
u007588	1	0	1	0	0	-1	0
u007589	3	0	0	0	0	0	0
u007590	1	0	0	0	0	1	0
u007593	2	0	2	0	0	0	0
u007594	0	0	0	0	0	-1	0
u007595	0	0	0	-1	0	1	0
u007596	0	2	-1	-1	1	0	0
u007597	0	0	2	0	0	0	0
u007603	0	1	2	1	0	0	0
u007605	0	1	0	0	0	0	0
u007608	1	0	0	0	0	0	0
u007609	0	0	0	1	0	0	0
u007611	3	0	0	0	0	0	0
u007612	0	0	1	0	0	2	-1
u007614	4	0	0	0	-1	2	0
u007615	0	0	0	0	0	0	0
u007616	1	0	1	0	0	0	0
u007617	0	0	2	0	1	0	0
u007618	0	0	0	0	0	0	0
u007620	1	0	2	0	0	1	0
u007621	0	0	0	0	-1	1	0
u007622	0	3	0	0	0	0	0
u007623	1	0	0	0	1	2	0
u007624	2	0	2	0	0	1	0
u007626	1	0	1	-1	0	0	0
u007627	2	0	0	0	0	1	0
u007628	0	0	0	0	0	0	0
u007629	0	1	1	0	1	1	0
u007630	3	0	4	0	-1	2	0
u007631	1	0	1	0	0	0	0
u007634	0	0	2	0	0	0	0
u007636	0	0	0	1	-1	0	0
u007637	0	0	3	0	0	1	0
u007639	1	0	0	0	0	1	0
u007641	2	-1	2	0	0	3	1
u007645	0	1	2	0	0	1	0
u007646	0	0	0	0	0	1	0
u007647	0	0	0	0	0	0	0
u007649	1	0	0	0	0	0	0
u007652	1	0	0	0	0	0	0
u007653	0	0	0	0	0	0	0
u007655	3	1	1	0	0	0	-2
u007656	0	0	2	0	0	1	0
u007658	0	3	-1	0	-1	0	0
u007659	3	0	3	0	0	0	0
u007661	1	0	1	0	0	1	0
u007664	0	0	2	0	0	1	0
u007665	3	0	1	0	-1	2	0
u007666	0	0	0	0	-1	0	0
u007667	3	1	1	0	-1	2	0
u007668	2	1	1	0	-1	2	0
u007669	1	0	0	0	0	0	0
u007670	1	0	0	0	0	0	0
u007671	1	0	0	0	0	0	0
u007672	3	1	0	1	0	2	0
u007673	1	0	0	0	-2	5	1
u007674	3	0	0	0	-2	2	0
u007675	0	1	1	1	0	0	0
u007677	0	0	2	0	0	1	0
u007678	0	0	0	0	0	1	0
u007679	0	0	1	-1	-1	3	3
u007681	0	0	4	0	-1	0	0
u007682	3	0	2	0	0	0	0
u007687	1	1	1	0	-1	0	0
u007689	0	0	2	0	0	0	0
u007693	0	0	2	0	-1	0	1
u007697	0	1	0	0	1	2	0
u007699	1	0	0	0	0	1	0
u007701	0	1	0	0	0	1	0
u007702	0	0	0	0	0	1	0
u007703	0	0	4	0	0	2	0
u007706	1	1	1	0	-1	0	0
u007707	0	0	2	0	-1	1	0
u007708	0	1	0	1	0	0	0
u007709	0	0	3	0	0	0	0
u007710	0	0	0	0	0	0	0
u007711	1	0	1	0	0	1	1
u007712	3	0	2	0	1	0	0
u007713	0	2	0	0	0	0	0
u007714	0	1	0	0	0	0	0
u007716	2	1	0	1	0	0	0
u007717	2	0	1	0	0	0	0
u007718	2	0	2	0	0	1	0
u007720	0	0	4	0	0	0	0
u007722	0	0	0	0	0	1	1
u007724	0	0	1	0	0	0	0
u007728	1	0	0	0	0	0	0
u007731	2	0	0	0	-2	1	0
u007732	1	0	1	0	0	0	3
u007733	0	0	0	1	1	0	0
u007735	0	0	-1	0	0	0	0
u007736	1	0	0	0	0	0	1
u007738	1	0	2	0	0	0	0
u007740	0	2	0	0	0	0	0
u007741	0	0	0	0	0	0	0
u007742	0	2	0	0	0	0	0
u007746	0	1	2	2	0	0	1
u007747	1	0	2	0	0	0	4
u007748	-1	4	0	0	0	0	0
u007749	1	0	0	0	-1	0	-1
u007750	1	0	0	0	0	1	0
u007751	0	0	0	0	0	0	0
u007753	0	0	0	0	0	1	0
u007754	0	0	1	0	0	1	0
u007755	0	-1	0	0	0	0	0
u007756	0	0	0	0	0	1	0
u007757	0	0	0	0	0	1	0
u007758	-1	1	3	0	-1	0	0
u007759	2	1	2	0	0	2	2
u007760	0	0	0	1	0	0	0
u007762	0	0	1	1	0	0	0
u007764	0	0	0	0	0	0	0
u007765	0	0	1	0	0	0	1
u007766	0	0	0	0	0	0	0
u007767	1	1	0	0	0	0	0
u007769	0	-1	0	0	0	0	-1
u007771	1	1	1	0	0	0	0
u007772	3	0	4	0	0	1	1
u007773	0	0	0	0	0	1	0
u007774	0	0	0	0	0	1	0
u007776	0	0	0	0	0	0	0
u007777	0	0	0	0	0	1	0
u007778	2	0	1	0	0	0	0
u007779	-1	1	-1	0	1	-1	0
u007780	0	2	0	0	0	1	0
u007781	1	0	2	0	0	0	0
u007782	0	0	4	0	0	0	0
u007783	0	0	0	0	0	0	0
u007785	2	1	3	0	0	0	0
u007787	0	1	0	0	0	0	0
u007788	0	0	0	0	0	1	0
u007789	2	0	3	0	-1	0	0
u007790	2	0	0	0	0	1	0
u007791	3	0	0	0	0	0	0
u007793	1	0	0	0	0	0	0
u007795	0	0	1	0	0	1	0
u007796	0	0	0	0	0	0	0
u007799	0	0	0	0	-1	0	0
u007800	0	0	0	0	0	0	0
u007801	0	0	1	2	1	0	0
u007803	1	0	1	0	0	0	1
u007805	0	0	0	0	0	0	0
u007806	1	0	0	1	0	-1	0
u007810	0	0	0	0	0	0	0
u007811	0	1	0	0	0	1	0
u007812	-1	1	0	1	0	0	0
u007815	0	1	0	0	0	0	0
u007816	0	0	0	0	0	1	0
u007817	0	0	0	1	0	1	0
u007819	0	0	0	0	-1	3	0
u007821	0	0	0	1	0	0	0
u007822	0	0	2	0	0	1	0
u007823	2	0	3	0	0	1	0
u007825	0	0	2	1	-1	0	0
u007826	2	0	1	0	0	0	0
u007830	0	0	0	0	1	0	0
u007831	0	0	0	0	0	0	0
u007832	0	0	0	0	0	1	0
u007833	0	1	0	0	0	-1	0
u007834	3	1	1	0	0	0	0
u007835	0	1	0	0	0	0	0
u007836	0	1	-1	0	-2	0	0
u007837	3	1	0	-2	0	1	0
u007838	0	1	0	0	0	0	0
u007840	0	0	0	0	0	0	0
u007841	1	0	0	0	0	1	0
u007843	0	0	1	0	1	0	0
u007844	3	0	0	0	0	0	0
u007847	0	0	0	0	0	0	0
u007848	3	2	0	0	0	1	0
u007850	0	0	0	0	0	0	0
u007851	0	2	0	0	0	0	0
u007853	0	2	1	0	0	0	0
u007854	0	0	0	0	0	1	0
u007855	0	1	0	0	-1	0	0
u007856	0	1	0	0	-1	0	0
u007857	0	1	1	0	0	0	0
u007858	0	0	0	0	0	0	0
u007859	0	0	2	0	0	0	0
u007860	0	0	4	0	0	0	0
u007862	1	0	4	0	0	1	0
u007864	-1	2	1	1	0	-1	1
u007865	0	0	0	0	0	0	0
u007866	0	-1	0	1	-1	0	0
u007867	0	1	0	0	0	-3	0
u007869	0	1	0	0	0	0	0
u007870	1	0	1	0	0	0	0
u007871	0	0	0	1	0	0	0
u007873	3	0	2	0	0	0	0
u007876	0	0	0	0	0	0	0
u007877	0	0	0	0	0	0	0
u007879	0	0	0	1	0	0	0
u007880	0	0	0	1	0	0	0
u007881	0	0	0	0	0	0	0
u007882	0	0	1	1	0	0	0
u007883	1	0	1	0	0	2	0
u007884	0	3	0	0	0	0	0
u007885	2	0	2	0	0	0	0
u007886	0	0	0	0	1	0	0
u007888	0	0	1	0	0	0	0
u007890	0	0	0	0	0	0	0
u007891	0	-1	1	0	0	0	0
u007892	1	0	0	2	0	0	0
u007893	0	2	0	0	0	0	0
u007896	0	0	0	1	0	2	0
u007898	2	0	1	0	0	1	0
u007900	1	1	-1	0	0	0	0
u007901	0	2	0	0	0	0	0
u007904	0	0	0	0	0	0	0
u007905	2	0	0	0	2	0	0
u007906	-1	1	-1	0	1	-1	0
u007908	0	0	0	0	0	0	0
u007909	0	0	0	0	0	1	0
u007912	0	1	1	0	0	0	0
u007913	1	0	0	0	1	0	0
u007914	1	-1	1	0	0	0	0
u007916	1	0	2	2	0	0	1
u007917	0	0	0	0	0	0	0
u007920	0	0	0	0	1	0	0
u007921	0	0	0	0	0	2	0
u007923	0	0	0	1	0	0	0
u007925	1	0	0	1	0	1	0
u007926	0	0	0	0	0	0	0
u007931	-1	1	3	0	1	0	0
u007935	0	1	0	0	0	0	0
u007936	0	0	2	1	0	0	0
u007937	0	1	2	2	0	0	1
u007938	0	0	2	1	0	0	0
u007941	0	0	0	0	0	0	0
u007942	1	0	0	0	1	0	0
u007945	0	1	0	2	0	0	0
u007946	3	0	1	0	0	0	1
u007947	0	0	0	0	0	1	0
u007948	1	1	0	0	0	1	0
u007949	1	0	1	0	1	0	0
u007951	0	0	3	0	0	1	0
u007953	0	0	2	0	0	0	0
u007954	1	0	3	0	0	0	1
u007956	0	1	2	-1	0	2	0
u007963	3	0	2	1	1	0	0
u007964	0	0	0	0	0	1	0
u007967	2	0	1	0	0	1	0
u007969	3	2	2	0	0	0	0
u007972	0	1	0	0	0	0	0
u007974	0	1	0	0	0	0	0
u007975	1	0	1	0	0	0	0
u007977	1	1	-1	0	-1	0	0
u007979	0	0	2	0	0	0	0
u007981	0	0	0	1	0	0	0
u007982	0	0	0	0	0	1	4
u007983	1	0	1	0	0	0	1
u007984	0	1	2	-1	0	2	0
u007987	2	0	1	0	0	0	0
u007989	1	0	0	-2	0	1	0
u007990	0	1	0	-1	0	1	0
u007991	0	0	0	0	0	0	0
u007993	0	1	0	0	-1	0	0
u007995	0	2	1	2	0	0	0
u007996	0	0	0	0	0	0	0
u007997	1	0	0	0	0	0	0
u007998	0	0	0	0	0	1	0
u007999	1	0	1	0	-1	0	0
u008001	0	0	1	0	0	-1	0
u008003	0	0	0	0	0	1	0
u008004	2	1	2	0	0	1	1
u008005	0	1	2	4	0	1	0
u008006	3	0	4	0	0	2	0
u008008	0	0	0	0	0	1	0
u008009	0	0	0	2	0	0	0
u008010	2	0	4	0	0	1	0
u008011	1	0	0	0	0	0	0
u008012	0	0	0	0	-1	2	0
u008013	0	3	-1	0	1	0	0
u008014	0	2	0	0	0	0	0
u008018	2	1	0	0	0	0	0
u008019	0	0	0	0	0	2	0
u008020	0	0	0	0	0	0	0
u008021	2	1	0	0	0	3	0
u008022	4	0	1	0	0	0	0
u008023	0	0	0	0	0	0	0
u008024	1	1	1	0	-1	0	0
u008026	0	1	2	0	-1	3	0
u008027	1	0	1	0	0	0	0
u008028	0	0	2	0	1	0	0
u008031	0	0	1	0	0	3	0
u008032	0	0	0	0	0	1	0
u008033	0	1	2	-1	0	2	0
u008035	0	0	3	0	0	0	1
u008036	0	1	0	1	0	0	0
u008037	0	0	0	0	0	-1	0
u008039	4	0	1	0	0	1	0
u008040	1	0	1	0	1	0	0
u008041	1	0	0	0	0	0	0
u008043	0	0	0	0	0	0	0
u008044	1	3	-1	0	0	0	0
u008045	0	1	-1	1	0	0	0
u008047	0	1	0	0	0	0	0
u008048	2	1	1	2	0	0	0
u008049	0	0	1	0	0	0	0
u008050	0	0	0	0	1	0	0
u008051	1	0	0	0	0	0	0
u008052	0	0	0	0	0	0	0
u008053	1	0	-1	0	0	1	0
u008054	0	0	1	0	1	0	0
u008055	1	2	0	0	0	0	0
u008056	0	0	0	0	0	0	0
u008057	0	6	1	1	-1	2	0
u008058	1	0	3	0	1	1	0
u008059	1	1	0	0	0	0	0
u008060	1	0	0	0	-1	1	0
u008061	0	2	1	0	0	0	0
u008062	0	1	3	0	-2	2	0
u008066	0	0	0	0	0	1	0
u008067	0	0	1	1	-1	0	0
u008068	0	0	1	0	0	0	1
u008069	0	0	0	0	0	1	0
u008070	0	0	0	0	0	0	0
u008072	0	0	0	0	0	0	0
u008074	0	0	0	0	0	0	0
u008075	0	0	1	0	0	2	0
u008080	2	0	0	0	1	0	0
u008081	3	0	3	0	0	1	0
u008082	0	0	0	0	0	3	1
u008083	0	0	1	0	0	0	0
u008084	0	2	0	0	0	0	0
u008085	0	0	1	0	0	0	0
u008087	0	3	0	0	0	0	0
u008089	0	1	0	0	0	0	1
u008090	1	0	2	0	0	0	0
u008092	3	1	0	0	-1	4	0
u008094	1	0	1	1	1	0	0
u008097	0	0	-1	0	0	0	0
u008098	-1	1	0	0	1	0	0
u008099	1	0	1	-1	-1	2	0
u008100	0	0	0	0	0	0	0
u008102	0	0	-3	0	0	0	0
u008104	1	2	0	1	-1	4	0
u008105	0	0	0	0	0	0	0
u008107	0	0	4	0	0	0	0
u008108	-1	1	2	0	0	0	0
u008110	0	0	0	1	0	0	0
u008111	0	0	0	0	0	1	0
u008112	0	0	0	1	0	0	0
u008113	0	1	0	0	0	0	0
u008115	1	1	0	0	0	1	0
u008116	2	0	2	0	0	0	0
u008118	0	0	2	0	0	1	0
u008120	0	0	3	0	0	0	0
u008125	0	2	0	0	0	0	0
u008128	3	0	0	1	0	0	0
u008129	1	0	2	0	1	0	0
u008130	0	1	0	0	0	0	0
u008132	0	0	2	0	2	0	0
u008134	0	0	1	0	0	1	0
u008135	1	0	0	0	0	0	0
u008136	0	1	0	0	0	0	0
u008139	3	0	4	1	0	0	0
u008142	1	0	2	0	0	3	0
u008144	0	0	1	1	0	0	0
u008150	0	0	1	0	0	0	0
u008151	0	1	3	0	0	1	0
u008153	1	0	0	0	0	0	0
u008154	0	1	0	0	1	-1	1
u008155	0	0	3	0	0	0	0
u008156	1	0	1	0	0	0	1
u008157	0	3	0	0	0	0	0
u008158	1	2	0	0	0	1	0
u008159	1	0	0	0	0	0	0
u008161	0	1	0	0	0	0	0
u008163	0	0	0	0	0	1	0
u008164	2	1	2	0	1	1	0
u008165	1	0	0	1	0	0	0
u008167	0	0	3	0	0	0	0
u008169	1	0	0	0	0	0	0
u008170	0	0	0	0	0	0	0
u008171	0	2	0	0	0	0	0
u008173	0	0	0	0	0	0	0
u008174	0	0	2	2	0	0	0
u008175	0	0	-1	0	1	0	0
u008176	0	0	0	1	0	0	0
u008180	0	0	3	1	0	0	0
u008181	0	2	0	0	0	0	2
u008182	0	0	0	0	0	0	0
u008183	0	2	0	0	0	2	0
u008186	0	0	1	0	0	0	0
u008187	0	2	0	0	0	0	0
u008188	0	0	0	0	0	0	0
u008189	0	0	-1	0	-1	0	0
u008193	1	0	0	0	0	0	0
u008196	0	0	3	0	0	1	0
u008197	0	0	0	0	0	0	0
u008198	0	1	0	0	0	0	0
u008199	0	0	1	0	0	0	0
u008201	0	0	3	0	0	-1	0
u008202	1	0	0	2	0	0	0
u008207	1	0	0	0	0	0	0
u008209	0	0	0	0	0	0	0
u008210	0	0	0	0	0	0	0
u008212	1	0	0	0	0	0	0
u008214	0	-1	0	0	0	0	0
